@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.465021,0.025532,0.304598,0.085106,0.240385,0.374126,0.106464,0.162304,0.096447,0.464115,0.036145,0.328671,0.201299,0.386861,0.189189,0.491018,0.516432,0.639241,0.15,0.279279,0.430285,0.221053,0.751724,0.285714,0.380137,0.217742,0.508671,0.007874,0.400576,0.529412,0.900391,0.964072,0.012422,0.588972,0.640625,0.621103,0.986486,0.131818,0.594512,0.533333,0.819407,1,0.288321,0.761803,0.241477,0.518625,0.171779,0.513433,0.036458,0.465625,0.394737,0.714765,1,0.012422,0.636591,0.594118,0.461818,0.988372,0.007874,0.409222,0.648472,0.90625,0.964072,0.7593,0.392105,0.254642,0.617564,0.280405,0.286111,0.003175,0.568445,0.621212,0.660569,0.992806,0.105882,0.453642,0.605664,0.772277,1,0.014433,0.232246,0.467862,0.834933,0.971429,0.279859,0.266082,0.507026,0.371429,0.330827,0.290323,0.199584,0.310811,0.465839,0.874356,0.991,0.033405,0.104526,0.487261,0.832636,0.965,0.019231,0.435845,0.614618,0.522267,1,0.598859,0.623223,0.254642,0.501285,0.199161,0.36036,0.004762,0.684982,0.735149,0.574344,0.983784,0.098361,0.434698,0.519303,0.770968,1,0.014433,0.232246,0.467862,0.834933,0.971429,AsobreB
0.432099,0,0.241379,0.446809,0.538462,0.244755,0.106464,0.513089,0.35533,0.334928,0.253012,0.244755,0.272727,0.306569,0.264865,0.335329,0.197183,0.398734,0,0.252252,0.167916,0.481579,0.448276,0.401361,0.606164,0.30914,0.450867,0.07874,0.423631,0.613191,0.736328,1,0.015528,0.656642,0.767857,0.760192,0.968468,0.054545,0.487805,0.505556,0.342318,0.72549,0.40146,0.487124,0.519886,0.475645,0.285276,0.689552,0.0625,0.540625,0.424342,0.510067,0.954248,0.015528,0.533835,0.633333,0.465455,0.945736,0.07874,0.48415,0.751092,0.818359,1,0.431072,0.35,0.522546,0.456091,0.516892,0.408333,0.015873,0.607889,0.790043,0.729675,0.932854,0.078431,0.490066,0.570806,0.438119,1,0.053608,0.464491,0.526158,0.809981,0.984615,0.508197,0.133041,0.386417,0,0.526316,0.193548,0.14553,0.276507,0.391304,0.763131,0.93,0.045259,0.060345,0.541401,0.555439,0.587,0.057692,0.299389,0.730897,0.710526,1,0.321293,0.732227,0.522546,0.547558,0.320755,0.528529,0.02381,0.556777,0.851485,0.673469,0.924324,0.042623,0.366472,0.511831,0.593548,1,0.053608,0.464491,0.526158,0.809981,0.984615,AmaisB
0.539095,0,0.206897,0.37766,0.230769,0.248252,0.136882,0.434555,0.182741,0.511962,0.433735,0.251748,0.311688,0.437956,0.324324,0.143713,0.169014,0.449367,0,0.324324,0.07946,0.418421,0.471264,0.445578,0.431507,0.354839,0.650289,0.137795,0.559078,0.545455,0.720703,0.784431,0.068323,0.45614,0.59375,0.760192,1,0.045455,0.371951,0.463889,0.514825,0.921569,0.478102,0.476395,0.471591,0.487106,0.41411,0.522388,0.052083,0.428125,0.588816,0.395973,1,0.068323,0.576441,0.521569,0.567273,0.813953,0.137795,0.489914,0.563319,0.720703,0.784431,0.393873,0.5,0.453581,0.549575,0.324324,0.422222,0.184127,0.670534,0.731602,0.70935,0.884892,0.090196,0.357616,0.396514,0.403465,0.930636,0.020619,0.264875,0.431988,0.815739,1,0.543326,0.19152,0.303279,0.342857,0.631579,0.165899,0.309771,0.408524,0.567288,0.834192,0.964,0.179957,0.192888,0.644374,0.672594,0.679,0.105769,0.07943,0.136213,0.518219,1,0.298479,0.819905,0.453581,0.580977,0.226415,0.651652,0.104762,0.663004,0.806931,0.644315,0.740541,0.114754,0.500975,0.470735,0.590323,0.948936,0.020619,0.264875,0.431988,0.815739,1,AmaisB
0.366255,0,0.41954,0.324468,0.75,0.157343,0.064639,0.204188,0.086294,0.373206,0.13253,0.51049,0.577922,0.160584,0.151351,0.634731,0.314554,0.316456,0.466667,0.252252,0.221889,0.355263,0.609195,0.323129,0.284247,0.303763,0.511561,0.019685,0.256484,0.212121,0.251953,1,0.02795,0.829574,1,0.8753,0.95045,0.118182,0.57622,0.436111,0.460916,0.856209,0.317518,0.66309,0.352273,0.555874,0.276074,0.429851,0.135417,0.634375,0.483553,0.459732,0.856209,0.02795,0.829574,0.901961,0.654545,0.957364,0.019685,0.288184,0.283843,0.306641,1,0.573304,0.45,0.403183,0.651558,0.425676,0.277778,0.028571,0.508121,0.874459,0.810976,1,0.019608,0.460265,0.498911,0.665842,0.965318,0.053608,0.332054,0.524664,0.401152,0.876923,0.229508,0.122807,0.673302,0,0.338346,0.156682,0.081081,0.121622,0.225673,0.730175,0.916,0.409483,0.421336,0.504246,0.671548,0.665,0.048077,0.488798,0.60299,0.67004,1,0.534221,0.57109,0.403183,0.537275,0.322851,0.336336,0.042857,0.783883,1,0.836735,1,0.016393,0.368421,0.393524,0.522581,0.974468,0.053608,0.332054,0.524664,0.401152,0.876923,alfa
0.502058,0.085106,0.408046,0.164894,0.298077,0.534965,0.117871,0.162304,0.360406,0.440191,0.373494,0.356643,0.266234,0.372263,0.221622,0.185629,0.239437,0.126582,0,0.279279,0.10045,0.465789,0.650575,0.115646,0.678082,0.223118,0.49422,0.15748,0.397695,0.672014,0.677734,0.814371,0.024845,0.558897,0.506696,0.573141,1,0.313636,0.573171,0.544444,0.746631,0.934641,0.105839,0.665236,0.511364,0.598854,0.144172,0.802985,0.09375,0.5625,0.447368,0.684564,0.934641,0.024845,0.508772,0.405882,0.425455,0.922481,0.15748,0.455331,0.823144,0.677734,1,0.680525,0.271053,0.477454,0.807365,0.537162,0.436111,0.025397,0.470998,0.580087,0.660569,0.952038,0.196078,0.350993,0.376906,0.45297,0.942197,0.037113,0.28023,0.660688,0.737044,1,0.454333,0,0.545667,0,0.616541,0,0.04262,0.126819,0.591097,0.851699,0.949,0,0,0,0,0,0.086538,0.425662,0.415282,0.522267,1,0.574144,0.457346,0.477454,0.562982,0.419287,0.495495,0.038095,0.593407,0.512376,0.54519,0.891892,0.229508,0.380117,0.617684,0.827419,0.957447,0.037113,0.28023,0.660688,0.737044,1,alfa
0.197531,0.102128,0.241379,0.414894,0.461538,0.125874,0.022814,0.219895,0.213198,0.722488,0.144578,0.377622,0.311688,0.437956,0.259459,0.610778,0.225352,0.265823,0.4,0.378378,0.202399,0.489474,0.356322,0.520408,0.455479,0.438172,0.49711,0.185039,0.412104,0.427807,0.691406,0.820359,0.031056,0.478697,0.459821,0.709832,0.972973,0.018182,0.652439,0.697222,0.714286,1,0.583942,0.418455,0.465909,0.507163,0.398773,0.543284,0.020833,0.64375,0.726974,0.765101,1,0.031056,0.478697,0.356863,0.496364,0.976744,0.185039,0.412104,0.497817,0.691406,0.820359,0.347921,0.671053,0.445623,0.436261,0.469595,0.575,0.050794,0.401392,0.757576,0.715447,0.985612,0.043137,0.566225,0.551198,0.586634,0.930636,0.008247,0.372361,0.672646,0.84453,1,0.571429,0.017544,0.41452,0.171429,0.503759,0.02765,0.037422,0.156965,0.480331,0.726056,0.946,0.993534,0.993534,0.985138,0.970711,0.928,0.048077,0.486762,0.651163,0.657895,1,0.306084,0.817536,0.445623,0.447301,0.341719,0.636637,0.047619,0.47619,0.628713,0.653061,0.967568,0.07541,0.424951,0.500623,0.624194,0.87234,0.008247,0.372361,0.672646,0.84453,1,alfa
0.90535,0.068085,0.224138,0.420213,0.298077,0.276224,0.030418,0.08377,0.598985,0.449761,0.289157,0.111888,0.357143,0.40146,0.086486,0.233533,0.220657,0.151899,0.4,0,0.143928,0.484211,0.627586,0.129252,0.965753,0.241935,0.398844,0.027559,0.314121,0.524064,0.748047,1,0.043478,0.649123,0.683036,0.745803,0.788288,0.240909,0.353659,0.313889,0.425876,0.843137,0.007299,0.757511,0.465909,0.421203,0.125767,1,0.276042,0.3375,0.174342,0.285235,0.843137,0.043478,0.649123,0.6,0.556364,0.755814,0.027559,0.314121,0.71179,0.839844,1,0.671772,0.357895,0.437666,0.552408,0.597973,0.469444,0.044444,0.600928,0.694805,0.762195,1,0.027451,0.07947,0.413943,0.527228,0.953757,0.045361,0.389635,0.593423,0.727447,0.964835,0.820843,0,0.179157,0,0.473684,0,0.032225,0.204782,0.635611,0.810505,0.976,0,0,0,0,0,0.067308,0.462322,0.518272,0.212551,1,0.585551,0.473934,0.437666,0.570694,0.438155,0.501502,0.066667,0.695971,0.757426,0.74344,1,0.022951,0.220273,0.402242,0.532258,0.965957,0.045361,0.389635,0.593423,0.727447,0.964835,alfa
0.255144,0.2,0.178161,0.414894,0.451923,0.08042,0.148289,0.246073,0.472081,0.593301,0.096386,0.328671,0.051948,0.394161,0.378378,0.371257,0.544601,0.14557,0.133333,0.144144,0.146927,0.613158,0.344828,0.380952,0.383562,0.465054,0.367052,0.059055,0.665706,0.634581,0.847656,0.862275,0.018634,0.581454,0.508929,0.681055,1,0.095455,0.393293,0.641667,0.628032,0.895425,0.335766,0.392704,0.693182,0.412607,0.404908,0.4,0.109375,0.45,0.5625,0.536913,0.895425,0.139752,0.503759,0.32549,0.52,1,0.027559,0.665706,0.659389,0.650391,0.862275,0.387309,0.465789,0.594164,0.359773,0.324324,0.613889,0.092063,0.466357,0.359307,0.658537,1,0.086275,0.278146,0.603486,0.710396,0.907514,0.012371,0.666027,0.756353,0.660269,0.949451,0.672131,0,0.327869,0,0.586466,0,0.040541,0.362786,0.601449,0.742533,0.969,0,0,0,0,0,0.067308,0.297352,0.23588,0.619433,1,0.306084,0.684834,0.594164,0.377892,0.249476,0.681682,0.1,0.512821,0.410891,0.618076,1,0.12459,0.290448,0.530511,0.690323,0.770213,0.012371,0.666027,0.756353,0.660269,0.949451,alfa
0.345679,0.025532,0.298851,0.239362,0.5,0.111888,0,0.303665,0.06599,0.373206,0,0.454545,0.292208,0.423358,0.383784,0.622754,0.455399,0.575949,0.316667,0.234234,0.184408,0.436842,0.491954,0.391156,0.517123,0.416667,0.32948,0.224409,0.605187,0.499109,0.685547,0.652695,0.012422,0.441103,0.678571,0.800959,1,0.109091,0.359756,0.486111,0.679245,0.915033,0.383212,0.592275,0.392045,0.412607,0.380368,0.555224,0.057292,0.34375,0.401316,0.600671,0.915033,0.012422,0.441103,0.607843,0.598182,1,0.224409,0.605187,0.611354,0.685547,0.652695,0.551422,0.492105,0.33687,0.456091,0.293919,0.372222,0.012698,0.482599,0.727273,0.76626,1,0.172549,0.384106,0.464052,0.435644,0.890173,0.02268,0.541267,0.559043,0.702495,0.971429,0.250585,0.323099,0.490632,0,0.293233,0.423963,0.22973,0.276507,0.329193,0.702369,0.74,0.0625,0.168103,0.475584,0.658996,0.87,0.048077,0.295316,0.561462,0.767206,1,0.444867,0.741706,0.33687,0.385604,0.197065,0.471471,0.019048,0.421245,0.752475,0.688047,1,0.081967,0.39961,0.508095,0.608065,0.919149,0.02268,0.541267,0.559043,0.702495,0.971429,alfa
0.530864,0.068085,0.373563,0.345745,0.384615,0.423077,0.091255,0.125654,0.532995,0.191388,0.192771,0.223776,0.207792,0.474453,0.12973,0.047904,0.342723,0.411392,0.266667,0.36036,0.13943,0.568421,0.577011,0.095238,0.856164,0.295699,0.274566,0.027559,0.582133,0.616756,0.798828,0.952096,0.068323,0.526316,0.439732,0.556355,1,0.431818,0.365854,0.786111,0.857143,0.895425,0.116788,0.590129,0.602273,0.297994,0.285276,0.856716,0.494792,0.80625,0.789474,0.822148,0.895425,0.068323,0.486216,0.339216,0.398182,1,0.027559,0.397695,0.755459,0.798828,0.952096,0.606127,0.294737,0.559682,0.249292,0.699324,0.416667,0.069841,0.431555,0.391775,0.552846,0.942446,0.027451,0.089404,0.525054,0.549505,1,0.162887,0.802303,0.814649,0.838772,0.982418,0.29274,0.211988,0.537471,0,0.368421,0.299539,0.058212,0.519751,0.876812,0.938208,0.976,0.147629,0.173491,0.376858,0.649582,0.71,0.067308,0.378819,0.430233,0.402834,1,0.486692,0.490521,0.559682,0.236504,0.467505,0.489489,0.104762,0.399267,0.428218,0.443149,1,0.022951,0.288499,0.525529,0.635484,0.931915,0.162887,0.802303,0.814649,0.838772,0.982418,alfa
0.63786,0.153191,0.068966,0.191489,0.115385,0.29021,0.045627,0.251309,0.243655,0.339713,0,0.251748,0.233766,0.605839,0.513514,0.359281,0.169014,0.601266,0.4,0.216216,0.07946,0.45,0.526437,0.326531,0.636986,0.225806,0.684971,0.232283,0.489914,0.631016,1,1,0.031056,0.516291,0.566964,0.645084,0.891892,0.209091,0.442073,0.663889,0.514825,0.535948,0.306569,0.603004,0.4375,0.762178,0.193252,0.629851,0.239583,0.428125,0.588816,0.395973,0.535948,0.031056,0.45614,0.45098,0.48,0.906977,0.232283,0.489914,0.772926,1,1,0.496718,0.5,0.421751,0.583569,0.324324,0.422222,0.031746,0.477958,0.549784,0.684959,0.942446,0.231373,0.278146,0.422658,0.492574,1,0.094845,0.493282,0.877429,0.861804,0.894505,0.641686,0.103801,0.275176,0.685714,0.541353,0.110599,0.049896,0.259875,0.455487,0.588054,0.964,0.628233,0.628233,0.644374,0.834728,0.821,0.105769,0.321792,0.769103,0.566802,1,0.435361,0.677725,0.421751,0.550129,0.27673,0.435435,0.047619,0.443223,0.628713,0.574344,0.87027,0.193443,0.292398,0.427148,0.590323,1,0.094845,0.493282,0.877429,0.861804,0.894505,alfa
0.378601,0.085106,0.321839,0.138298,0.096154,0.248252,0.038023,0.319372,0.13198,0.392344,0.240964,0.251748,0.233766,0.109489,0.167568,0.766467,0.455399,0.64557,0.433333,0.504505,0.247376,0.131579,0.721839,0.445578,0.267123,0.290323,0.67052,0.177165,0.602305,0.636364,0.697266,0.97006,0.009317,0.611529,0.642857,0.695444,0.932432,0.059091,0.371951,0.461111,0.706199,1,0.554745,0.718884,0.090909,0.756447,0.331288,0.307463,0.067708,0.41875,0.398026,0.600671,1,0.009317,0.611529,0.57451,0.536364,0.94186,0.137795,0.501441,0.646288,0.697266,0.97006,0.713348,0.297368,0.328912,0.439093,0.361486,0.288889,0.009524,0.566125,0.658009,0.743902,0.964029,0.098039,0.218543,0.477124,0.668317,1,0.070103,0.418426,0.470852,0.598848,0.887912,0.185012,0.394737,0.497658,0,0.308271,0.474654,0.02079,0.053015,0.385093,0.851699,0.898,0.104526,0.269397,0.427813,0.640167,0.954,0.038462,0.488798,0.644518,0.552632,1,0.593156,0.563981,0.328912,0.465296,0.287212,0.339339,0.014286,0.725275,0.752475,0.664723,0.918919,0.045902,0.261209,0.483188,0.719355,1,0.070103,0.418426,0.470852,0.598848,0.887912,beta
0.255144,0.195745,0.316092,0.234043,0.336538,0.412587,0.034221,0.120419,0.152284,0.263158,0.168675,0.482517,0.285714,0.29927,0.086486,0.688623,0.497653,0.303797,0.35,0.414414,0.604198,0.307895,0.744828,0.176871,0.527397,0.233871,0.462428,0.059055,0.622478,0.545455,0.728516,0.958084,0.009317,0.496241,0.647321,0.767386,1,0.031818,0.585366,0.580556,0.617251,0.882353,0.226277,0.766094,0.278409,0.56447,0.156442,0.632836,0.036458,0.5875,0.496711,0.52349,0.882353,0.009317,0.491228,0.568627,0.601818,1,0.059055,0.596542,0.652838,0.720703,0.958084,0.739606,0.381579,0.307692,0.657224,0.364865,0.258333,0.009524,0.454756,0.606061,0.764228,1,0.031373,0.403974,0.542484,0.608911,0.971098,0.047423,0.485605,0.683109,0.765835,0.945055,0.124122,0.475146,0.495316,0.057143,0.18797,0.502304,0.152807,0.194387,0.806418,0.837281,0.947,0.032328,0.226293,0.349257,0.725941,0.979,0.009615,0.537678,0.563123,0.52834,1,0.680608,0.469194,0.307692,0.51671,0.27673,0.297297,0.014286,0.479853,0.670792,0.696793,1,0.042623,0.436647,0.50934,0.654839,0.970213,0.047423,0.485605,0.683109,0.765835,0.945055,beta
0.230453,0.080851,0.281609,0.239362,0.721154,0.262238,0.057034,0.136126,0.248731,0.320574,0.084337,0.342657,0.62987,0.248175,0.183784,0.491018,0.422535,0.493671,0.25,0.369369,0.355322,0.310526,0.641379,0.329932,0.510274,0.217742,0.517341,0.03937,0.417867,0.365419,0.78125,0.958084,0.006211,0.518797,0.654018,0.64988,1,0.022727,0.634146,0.702778,0.77628,0.973856,0.372263,0.667382,0.298295,0.507163,0.177914,0.570149,0.026042,0.69375,0.634868,0.721477,0.973856,0.006211,0.471178,0.566667,0.483636,1,0.03937,0.504323,0.471616,0.78125,0.958084,0.509847,0.486842,0.477454,0.524079,0.432432,0.461111,0.006349,0.401392,0.616883,0.689024,1,0.023529,0.437086,0.503268,0.539604,0.803468,0.049485,0.547025,0.701046,0.932821,0.991209,0.078454,0.277778,0.699063,0.114286,0.142857,0.364055,0.015593,0.027027,0.339545,0.607621,0.608,0.128233,0.369612,0.566879,0.878661,0.929,0.028846,0.372709,0.508306,0.629555,1,0.528517,0.511848,0.477454,0.416452,0.385744,0.417417,0.009524,0.534799,0.705446,0.61516,1,0.019672,0.393762,0.43213,0.585484,0.953191,0.049485,0.547025,0.701046,0.932821,0.991209,beta
0.193416,0.080851,0.16092,0.148936,0.355769,0.36014,0.072243,0.246073,0.238579,0.401914,0,0.195804,0.305195,0.547445,0.151351,0.784431,0.483568,0.297468,0.316667,0.585586,0.113943,0.25,0.777011,0.210884,0.496575,0.217742,0.572254,0.031496,0.674352,0.404635,0.744141,1,0.139752,0.506266,0.609375,0.659472,0.788288,0.077273,0.368902,0.461111,0.649596,0.941176,0.335766,0.733906,0.241477,0.532951,0.217791,0.474627,0.088542,0.46875,0.411184,0.563758,0.941176,0.139752,0.388471,0.572549,0.405455,0.817829,0.031496,0.645533,0.495633,0.78125,1,0.641138,0.326316,0.424403,0.473088,0.385135,0.363889,0.022222,0.359629,0.632035,0.577236,0.88729,0.105882,0.198675,0.405229,0.569307,0.890173,0.457732,0.612284,0.763827,0.921305,1,0.098361,0.314327,0.649883,0,0.142857,0.345622,0.301455,0.310811,0.329193,0.346035,0.364,0.181034,0.221983,0.4862,0.703975,0.832,0.076923,0.362525,0.652824,0.686235,1,0.54943,0.533175,0.424403,0.442159,0.297694,0.396396,0.033333,0.344322,0.722772,0.591837,0.745946,0.059016,0.290448,0.358655,0.577419,0.961702,0.457732,0.612284,0.763827,0.921305,1,beta
0.477366,0,0.270115,0.12234,0.336538,0.48951,0.045627,0.424084,0.294416,0,0.277108,0.405594,0.305195,0.087591,0.064865,0.347305,0.600939,0.664557,0.2,0.315315,0.082459,0.184211,0.825287,0.22449,0.373288,0.30914,0.66474,0.681102,0.876081,0.795009,0.869141,0.928144,0.031056,0.385965,0.464286,0.606715,0.738739,0.309091,0.463415,0.566667,0.501348,1,0.237226,0.858369,0.153409,0.573066,0.325153,0.435821,0.354167,0.525,0.473684,0.496644,1,0.031056,0.385965,0.407843,0.429091,0.639535,0.362205,0.677233,0.921397,0.869141,0.928144,0.809628,0.107895,0.34748,0.396601,0.351351,0.441667,0.031746,0.491879,0.5,0.628049,0.88729,0.180392,0.301325,0.906318,0.826733,1,0.187629,0.301344,0.506726,0.579655,0.949451,0,0.612573,0.509368,0,0,0.760369,0,0,0,0,0,0.0625,0.262931,0.480892,0.656904,0.837,0.105769,0.311609,0.589701,0.815789,1,0.659696,0.464455,0.34748,0.470437,0.268344,0.495495,0.047619,0.384615,0.544554,0.492711,0.745946,0.22623,0.71345,0.703611,0.790323,1,0.187629,0.301344,0.506726,0.579655,0.949451,beta
0.44856,0.097872,0.356322,0.25,0.298077,0.325175,0.148289,0.120419,0.51269,0.258373,0.650602,0.272727,0.103896,0.284672,0.043243,0.323353,0.328638,0.588608,0.266667,0.279279,0.146927,0.410526,0.54023,0.357143,0.623288,0.341398,0.592486,0.059055,0.262248,0.386809,0.46875,1,0.018634,0.754386,0.801339,0.846523,0.963964,0.095455,0.512195,0.511111,0.71159,0.895425,0.364964,0.542918,0.471591,0.570201,0.380368,0.704478,0.109375,0.5,0.536184,0.691275,0.895425,0.018634,0.794486,0.719608,0.632727,0.968992,0.059055,0.351585,0.456332,0.498047,1,0.59081,0.281579,0.594164,0.560907,0.665541,0.569444,0.019048,0.698376,0.709957,0.691057,0.980815,0.058824,0.149007,0.333333,0.556931,1,0.204124,0.474088,0.547085,0.913628,0.949451,0.208431,0.396199,0.473068,0.228571,0.293233,0.539171,0.10499,0.137214,0.305383,0.949537,0.969,0.184267,0.384698,0.600849,0.762552,0.868,0.067308,0.311609,0.531561,0.540486,1,0.452471,0.50237,0.594164,0.437018,0.463312,0.633634,0.028571,0.794872,0.811881,0.708455,0.956757,0.04918,0.230019,0.37609,0.490323,1,0.204124,0.474088,0.547085,0.913628,0.949451,beta
0.460905,0.068085,0.252874,0.148936,0.625,0.241259,0.022814,0.246073,0.126904,0.296651,0.192771,0.454545,0.564935,0.321168,0.167568,0.449102,0.366197,0.632911,0.2,0.171171,0.434783,0.257895,0.618391,0.435374,0.40411,0.306452,0.682081,0.019685,0.360231,0.509804,0.769531,1,0.003106,0.576441,0.625,0.719424,0.972973,0.077273,0.615854,0.644444,0.665768,0.921569,0.40146,0.714592,0.215909,0.716332,0.242331,0.489552,0.088542,0.634375,0.565789,0.687919,0.921569,0.003106,0.54386,0.517647,0.523636,0.976744,0.019685,0.360231,0.644105,0.769531,1,0.56674,0.523684,0.31565,0.688385,0.371622,0.311111,0.003175,0.540603,0.619048,0.70935,0.985612,0.019608,0.384106,0.649237,0.670792,1,0.098969,0.385797,0.521674,0.706334,0.925275,0.274005,0.26462,0.515222,0.171429,0.37594,0.317972,0.071726,0.56341,0.763975,0.955716,0.991,0.047414,0.241379,0.525478,0.742678,0.903,0.019231,0.285132,0.36711,0.390688,1,0.555133,0.623223,0.31565,0.59126,0.27673,0.375375,0.004762,0.549451,0.693069,0.644315,0.967568,0.016393,0.423002,0.575342,0.712903,1,0.098969,0.385797,0.521674,0.706334,0.925275,beta
0.271605,0,0.304598,0.489362,0.25,0.412587,0.04943,0.481675,0.401015,0.253589,0.156627,0,0.084416,0.386861,0.427027,0.155689,0.183099,1,0,0.234234,0.067466,0.568421,0.291954,0.517007,0.328767,0.696237,0.552023,0.098425,0.521614,0.686275,0.896484,0.922156,0.034161,0.283208,0.296875,0.414868,1,0.168182,0.509146,0.522222,0.671159,0.745098,0.518248,0.375536,0.571023,0.481375,0.742331,0.426866,0.192708,0.496875,0.421053,0.590604,0.745098,0.034161,0.380952,0.260784,0.305455,1,0.098425,0.939481,0.840611,0.896484,0.922156,0.404814,0.434211,0.482759,0.263456,0.550676,0.55,0.034921,0.352668,0.287879,0.465447,1,0.098039,0.612583,0.8061,0.700495,0.924855,0.185567,0.345489,0.704036,0.619962,0.942857,0.29274,0.422515,0.368852,0,0.398496,0.612903,0.546778,0.588358,0.654244,0.92173,0.961,0.057112,0.113147,0.251592,0.453975,0.816,0.115385,0.395112,0.398671,0.615385,1,0.243346,0.862559,0.482759,0.434447,0.285115,0.840841,0.052381,0.527473,0.361386,0.335277,1,0.081967,0.380117,0.597758,0.708065,0.944681,0.185567,0.345489,0.704036,0.619962,0.942857,beta
0.374486,0.051064,0.385057,0.420213,0.413462,0.213287,0.114068,0.225131,0.431472,0.497608,0.289157,0.125874,0.077922,0.087591,0.12973,0.401198,0.399061,0.537975,0.1,0.441441,0.1994,0.389474,0.505747,0.431973,0.40411,0.397849,0.488439,0.090551,0.576369,0.524064,0.779297,0.964072,0.012422,0.669173,0.620536,0.659472,1,0.045455,0.496951,0.563889,0.590296,0.75817,0.510949,0.491416,0.426136,0.481375,0.371166,0.40597,0.052083,0.540625,0.529605,0.510067,0.75817,0.012422,0.501253,0.509804,0.490909,1,0.090551,0.610951,0.694323,0.802734,0.964072,0.555799,0.315789,0.549072,0.390935,0.537162,0.363889,0.012698,0.61949,0.614719,0.721545,1,0.043137,0.516556,0.511983,0.638614,0.965318,0.045361,0.247601,0.581465,0.675624,0.892308,0.17096,0.695906,0.271663,0,0.18797,0.506912,0.785863,0.818087,0.851967,0.967044,0.976,0.085129,0.309267,0.446921,0.631799,0.896,0.048077,0.195519,0.430233,0.591093,1,0.395437,0.611374,0.549072,0.40874,0.333333,0.48048,0.019048,0.754579,0.688119,0.661808,1,0.036066,0.477583,0.545455,0.696774,0.974468,0.045361,0.247601,0.581465,0.675624,0.892308,beta
